Mensagem,solicita_senha,solicita_codigo_autenticacao,solicita_dados_bancarios,solicita_dados_pessoais,solicita_dados_cartao,solicita_atualizacao_cadastro,solicita_pagamento,solicita_clique,solicita_ligacao,menciona_bloqueio_conta,carga_emocional,possui_urgencia,possui_ameaca,possui_linguagem_alarmista,possui_recompensa,possui_reembolso,possui_vantagem_inesperada,possui_oferta_financeira,possui_url,possui_url_encurtada,possui_telefone,possui_pix,possui_erros_ortografia_gramatica,possui_chamada_acao,possivel_golpe,Coluna 27
"<NOME> ate 95% OFF p/ quitar seu debito RENNER, VALIDO ate HOJE! Evite restricoes: ACESSE wa.me/5511992087057 ou LIGUE 08007600261",0,0,0,0,0,0,1,1,1,0,Alto,1,0,1,0,0,0,1,1,1,1,0,1,1,0,
"<NOME> CPF:467.XXX.XXX-08, Evite restricoes e bloqueios! Regularize seu nome ja! Ligue ate 11h: 08007600261 ou wa.me/5511953769885",0,0,0,0,0,0,1,1,1,1,Alto,1,0,1,0,0,0,1,1,1,1,0,1,1,0,
"<NOME>, DESCONTOS PARA RENNER AINDA ATIVOS! Quite com ate 98% de descontos. Ligue ate 14h: 08007600261 ou wa.me/5511991520991",0,0,0,0,0,0,1,1,1,0,Médio,1,0,0,0,0,0,1,1,1,1,0,1,1,0,
"FEIRAO RESTART: <NOME> RESTART + RENNER se juntaram para liberar ate 99% de descontos nesse feirao, aproveite! Ligue ate 14h:08007600261 ou wa.me/5511952184311",0,0,0,0,0,0,1,1,1,0,Médio,1,0,0,0,0,0,1,1,1,1,0,1,1,0,
"<NOME> seu DESCONTO de ate 80% ja esta LIBERADO, verifique as melhores condicoes. Ligue: 08000420085 ou wa.me/5511977311980",0,0,0,0,0,0,1,1,1,0,Baixo,0,0,0,0,0,0,1,1,1,1,0,1,1,0,
"VC AINDA TEM RECADO! Alguem deixou uma mensagem para voce. Para resgatar, ligue *555.",0,0,0,0,0,0,0,0,1,0,Médio,1,0,0,0,0,0,0,0,0,1,0,1,1,0,
"Tentaram falar com voce agora! Para saber quem, responda OK e ganhe 7 dias GRATIS! Apos, apenas 4,99/mes.",0,0,0,0,0,0,1,0,0,0,Médio,1,0,0,1,0,0,1,0,0,0,0,1,1,0,
"NOVO RECADO! Alguem deixou uma mensagem para voce. Para resgatar, ligue *555.",0,0,0,0,0,0,0,0,1,0,Médio,1,0,0,0,0,0,0,0,0,1,0,1,1,0,
"Tentaram falar com voce agora! Saiba quem te ligou com o Claro Alerta, responda OK e ganhe 7 dias GRATIS! Apos, apenas R$4,99/mes.",0,0,0,0,0,0,1,0,0,0,Médio,1,0,0,1,0,0,1,0,0,0,0,1,1,0,
"<NOME>, o ITAU em parceria com SERASA esta com DESCONTO UNICO na negociacao! ACESSE: https://www.serasa.com.br/limpa-nome-online/parceiros/itau/",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,1,1,0,0,0,1,1,0,
"<NOME>, renegocie dividas com ate 99% de DESCONTO! regularize agora com o ITAU, aproveite: https://renegociacao.itau.com.br",0,0,0,0,0,0,1,1,0,0,Baixo,1,0,0,0,0,0,1,1,0,0,0,1,1,0,
"<NOME>, condicao especial liberada! Acesse e regularize seu debito com o ITAU https://renegociacao.itau.com.br",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,1,1,0,0,0,1,1,0,
Suhai Seguradora: parcela 1 do seguro vencera em 29/12/2025. Caso ja tenha sido pago desconsidere.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Suhai Seguradora: Bem-Vindo!O seguro do seu veiculo foi emitido e enviado para seu email.Para Assistencia 24h Ligue:08003278424,0,0,0,0,0,0,0,0,1,0,Baixo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
Suhai Seguradora: parcela 2 do seguro vencera em 19/01/2026. Caso ja tenha sido pago desconsidere.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Suhai Seguradora: parcela 3 do seguro vencera em 18/02/2026. Caso ja tenha sido pago desconsidere.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Suhai Seguradora: parcela 4 do seguro vencera em 18/03/2026. Caso ja tenha sido pago desconsidere.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Suhai Seguradora: parcela 6 do seguro vencera em 18/05/2026. Caso ja tenha sido pago desconsidere.,0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Bonus 777H: 35.000 Reais + comissao exclusiva. Bonus mensal de 100.000 Reais + 200 Reais adicionais. https://bit.ly/42TWLjw,0,0,0,0,0,0,0,1,0,0,Médio,0,0,0,1,0,1,1,1,1,0,0,1,0,1,
WYDEN: Seu boleto de mensalidade vence hoje. Acesse https://portal.siaaluno.com.br/sianet/logon e escolha a forma de pagamento. Codigo de barras a seguir 03399006801981010116240910601018996520000054869,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
WYDEN: Sua resposta na pesquisa de sucesso e fundamental! Ela nos ajuda a melhorar e direcionar seu aprendizado. Contamos com voce!,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
"Wyden: Acesse a Sala de Aula Virtual, consulte sua Grade de Horarios e comece suas aulas!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: Novo canal com seu coordenador! Agendar um encontro com o seu coordenador ficou mais facil. Confira o passo a passo no e-mail.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: Simulado das disciplinas presenciais inicia hoje! Acompanhe o calendario academico e fique por dentro de todas as avaliacoes. Boa sorte!,0,0,0,0,0,0,0,0,0,0,Baixo,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
WYDEN: COMECOU! A Lista de Desejos esta liberada no Renova. Acesse a sua e ja organize o seu proximo semestre!,0,0,0,0,0,0,0,0,0,0,Médio,1,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: A Lista de Desejos ta liberada! Quer saber as disciplinas que recomendamos para o seu proximo semestre? Acesse a sua Lista no Renova.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
Wyden: De o proximo passo na sua carreira e participe da Feira de Estudo e Trabalho hoje das 18h as 22h. Inscreva-se agora: https://bit.ly/44V1jGv,0,0,0,0,0,0,0,1,0,0,Baixo,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Cade voce? A Lista de Desejos esta a todo a vapor e ainda nao vimos as suas indicacoes! Acesse renova.wyden.com.br e participe da construcao da sua grade,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Participe de uma Jornada com a Amazon que comeca no dia 27/05 as 18h. Inscreva-se agora: https://maps.wyden.com.br/jornada-aws,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: E HOJE! Participe da Jornada AWS as 18h e aprimore o seu curriculo. Acesse: https://maps.wyden.com.br/jornada-jws,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
WYDEN: A Lista de Desejos fica disponivel por tempo limitado! Corra para o Renova e participe da criacao da sua grade de disciplinas,0,0,0,0,0,0,0,0,0,0,Médio,1,0,0,0,0,0,0,0,0,0,0,1,1,0,
ESTACIO: Amanha inicia a semana de provas AV! Voce e o protagonista desta jornada de sucesso. Boa prova!,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
WYDEN: Ultimo dia! Responda a Avaliacao Institucional e contribua para a melhoria da nossa Instituicao! https://qpro.io/C2YbGZi1pti,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
WYDEN: Ta esperando o que para acessar o Renova? Vimos que ainda nao concluiu a Lista de Desejos...O tempo ta acabando! Acesse hoje e indique suas disciplinas,0,0,0,0,0,0,0,0,0,0,Médio,1,0,0,0,0,0,0,0,0,0,0,1,1,0,
"WYDEN: Rafael, vem renovar a sua matricula! Acesse wyden.to/renove e negocie seus debitos, incluindo o boleto de renovacao no acordo.",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
"WYDEN: <NOME>, voce ja pode renovar a sua matricula para continuar a graduacao. Acesse wyden.to/bolet e pague seu boleto de renovacao.",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Seu boleto de renovacao vence hoje! Acesse wyden.to/hj para efetuar o pagamento ou copie o codigo de barras: 03399006801981010124641422501019497730000054869,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Renove sua matricula e desfrute dos beneficios exclusivos que so aluno da Wyden possui. Acesse o Renova e pague seu boleto! wyden.to/bolet,0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
"Wyden: Vai comecar daqui a pouco o Dia do Estudante, nao perca! Acesse agora mesmo! https://www.youtube.com/live/xFqbaYDo3Ik",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
"WYDEN: Seu boleto de renovacao esta disponivel no Renova, Helena. Acesse wyden.to/bolet para conferir.",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Comece o ano com tudo certo pra continuar sua formacao. Quite seu boleto de renovacao e de as boas-vindas a um novo semestre! wyden.to/bolet,0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
"WYDEN: Venha conferir as disciplinas que ira cursar! Caso movimente sua grade apos 24/01, havera cobranca de valores retroativos. wyden.to/entur",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
Wyden: abriram novas turmas de orientacao de carreira! Clique para agendar sua mentoria com Psicologa Especialista em Carreiras. https://bit.ly/4bJU47C,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Seu contrato educacional esta disponivel no Renova! Acesse wyden.to/ac para dar o aceite e concluir esta etapa.,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Sinalize pra gente que quer continuar a graduacao! Aceite seu contrato educacional em wyden.to/ac,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Voce tem até o dia 10/06 para concluir as Provas AV das disciplinas em que se matriculou nesse semestre. Acesse: https://estudante.wyden.edu.br/,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
"WYDEN: <NOME>, continue seus estudos! Confira as condicoes de parcelamento, incluindo o boleto de renovacao, em wyden.to/renove",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
"WYDEN: <NOME>, continue seus estudos. Quite o boleto de renovacao em wyden.to/bolet para continuar sua formacao.",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
"EAD Wyden: Estude com aulas ao vivo 5x por semana, interacao em tempo real e mensalidade fixa a partir de R$249. Comece sua graduacao agora! https://wyden.to/W8Oo",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,1,1,1,0,0,1,1,0,
EAD Wyden: Esta acabando! Graduacao Ao Vivo com mensalidade a partir de R$249. Corre e garanta sua vaga hoje! https://wyden.to/W8Oo,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,1,1,1,0,0,1,1,0,
WYDEN: Seu boleto de mensalidade de Outubro vence hoje. Acesse https://portal.siaaluno.com.br e escolha sua forma de pagamento. Codigo de barras a seguir. 03399006801981010149345466401010612300000030389,0,0,0,0,0,0,1,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
"Wyden: identificamos instabilidade em alguns sistemas, mas ja estamos trabalhando na normalizacao. Recomendamos reagendar sua AV no Ambiente de Avaliacoes.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: O sistema ja esta normalizado. Retome seus estudos e avance com confianca rumo aos seus objetivos.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
"IV Forum ESG: Dia de debates sobre sustentabilidade e futuro. 29/10, Online. Veja programacao e inscreva-se https://forumesgyduqs.replit.app/. Garanta AAC!",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"Wyden: Cafe com Carreira Wyden, Venha se inspirar com quem transformou sua trajetoria! Inscreva-se agora!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: Sua opiniao e valiosa! Participe da Avaliacao Institucional e contribua para o desenvolvimento de sua graduacao. Link: https://qpro.io/C7LnOZjsmrH,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"Wyden: Cafe com Carreira! Ultimos dias, garanta sua vaga no Cafecom Carreira Wyden e descubra como ser protagonista da sua carreira!",0,0,0,0,0,0,0,0,0,0,Médio,1,0,0,0,0,0,0,0,0,0,0,1,1,0,
"WYDEN: Seu boleto esta disponivel, Marina! Efetue o pagamento para concluir sua renovacao. wyden.to/et2",0,0,0,0,0,0,1,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
"WYDEN: Seu calendario academico foi atualizado, <NOME>! O Renova esta passando por manutencao e a sua grade ficara disponivel dia 17/01.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
WYDEN: De 24/01 as 20h ate 26/01 as 06h teremos manutencao. SIA e Renova: indisponiveis. App do Aluno: uso parcial. Programe-se!,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
"WYDEN: Seu semestre letivo comeca dia 23/02. Organize sua rotina, crie seu plano de estudos e prepare-se para o novo semestre!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: Participe da Semana de Integracao Wyden e ja comece a se preparar para seu semestre letivo com uma programacao especial.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: Suhas disciplinas online estao disponiveis. Organize sua rotina de estudos. Acesse: https://estudante.wyden.edu.br/login,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"WYDEN: Antes do seu semestre letivo comecar, preparamos uma programacao especial para a Semana de Integracao Wyden. Comece o ano com tudo!",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
Wyden: Novidade na SAVA. Voce faz parte do grupo exclusivo que vai conhecer a nova home em primeira mao. Acesse: https://estudante.wyden.edu.br/login,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden Award: inscricoes abertas para o Santander Top Espana. Inscreva-se: http://app.santanderopenacademy.com/program/santander-top-espana-2026,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Voce pode estudar na Espanha! Participe do Santander Top Espana. Inscricoes abertas: http://app.santanderopenacademy.com/program/santander-top-espana-2026,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Participe da 12 Maratona CiberEducacao Cisco Brasil. Conclua o curso ate 29/03 e avance para a proxima etapa com bolsas gratuitas.,0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
"Cafe com Carreira: troque com executivos, entenda o mercado e receba orientacoes praticas sobre sua carreira. Participe: https://forms.office.com/r/N22sWW6ZGs",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"Wyden: Aluno de TI, a 12 Maratona Cisco ja comecou! Finalize o curso ate 29/03 e concorra a bolsas na proxima fase.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
Wyden: Saiba mais oportunidades de intercambio e experiencias internacionais com Live Wyden Global Experience: https://bit.ly/4djy1Yf,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
"Oportunidade de troca com executivos, receber orientacoes praticas e entender o mercado no Cafe com Carreira. Inscreva-se: https://forms.office.com/r/N22sWW6ZGs",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Estude alem das fronteiras! Participe da Live Wyden Global Experience e descubra oportunidades internacionais. https://bit.ly/4djy1Yf,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
Wyden: Participe do Startup Experience 2026 e concorra a premiacao de R$5 mil. https://bit.ly/4uq87bw,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,1,0,0,1,1,1,0,0,1,1,0,
O Vozes que Movem comeca hoje as 17h. Um espaco de troca sobre carreira e oportunidades. Participe. https://forms.office.com/r/Snx1FgYw1w,0,0,0,0,0,0,0,1,0,0,Baixo,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Nao percam o Santander Top Espana 2026! Inscreva-se: http://app.santanderopenacademy.com/program/santander-top-espana-2026,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: E hoje! Participe da Live Wyden Global Experience e conheca oportunidades internacionais para alunos Wyden. https://bit.ly/4djy1Yf,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
Wyden: Estamos tao ansiosos que nos adiantamos! A live acontece segunda dia 23/03 as 18h (Brasilia). Mais informacoes no Telegram https://t.me/+sOA-ewoqd-81ZDQx,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"É hoje o Programa de Orientacao de Carreira Turbo. Uma oportunidade para desenvolver curriculo, LinkedIn e planejamento de carreira. https://bit.ly/4sf9Saf",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
WYDEN: Quer mais clareza na sua carreira? Inscreva se no Cafe com Carreira com profissionais do mercado. Dia 08/04 as 17h https://linkr.es/startupexperience,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
WYDEN: Participe e conecte-se com profissionais do mercado. Dia 08/04 as 17h. https://linkr.es/startupexperience,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Participe da live de abertura do Startup Experience 2026. https://youtube.com/live/Ld_WKqr2Eeo?feature=share,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
WYDEN: E hoje. O Cafe com Carreira comeca em breve. Participe e conecte-se com profissionais do mercado. Acesse: https://linkr.es/QDSRJem2Dc,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Ultimos dias para se inscrever no Startup Experience 2026. https://bit.ly/4uq87bw,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
Wyden: Intercambio na Espanha com tudo pago. Inscreva-se ate 19/04: http://app.santanderopenacademy.com/topespana2026,0,0,0,0,0,0,0,1,0,0,Baixo,1,0,0,0,0,0,1,1,0,0,0,1,1,0,
"Participe do Vozes que Movem: troca sobre carreira, diversidade e oportunidades. Fortaleca sua trajetoria. Inscreva-se: https://linkr.es/vozesquemovem",0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Wyden: Conheca o Intercambio Nacional Wyden e viva uma experiencia academica e cultural em Manaus. Saiba mais: https://linkr.es/intercambionacional,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
"WYDEN: Quando voce comeca, alguem recomeca. Participe do Trote Solidario e ajude a transformar vidas pela educacao. Saiba mais.",0,0,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
WYDEN: A X Semana de TI comecou! Viver Bem de Verdade -- como a tecnologia transforma saude e sociedade. Inscreva-se: https://linkr.es/sn-tecdainformacao,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
Samsung SDS SVPN verification code is 3253831d,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Samsung SDS SVPN verification code is 49a24f5e,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Samsung SDS SVPN verification code is cbb883f3,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Samsung SDS SVPN verification code is 09151ca0,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
ATENCAO: Marcos Identificamos um problema no seu cartao Renner. entre em contato o quanto antes para resolver! LIGUE 08007600261 Ou wa.me/5511954940249,0,0,0,0,0,0,0,1,1,0,Alto,1,0,1,0,0,0,0,1,1,1,0,1,1,0,
<NOME> BENEFICIO DE NATAL LIBERADO: Valores exclusivos para regularizar seu CARTAO RENNER. Ligue 08007600261 ou wa.me/5511993797174,0,0,0,0,0,0,1,1,1,0,Médio,0,0,0,0,0,0,1,1,1,1,0,1,1,0,
"<NOME> SAIA DE RESTRICAO! Hoje liberamos os DESCONTOS DE CARNAVAL, ATE 96% DE DESCONTOS PARA HOJE. Ligue: wa.me/5511952184311 ou 08007600261",0,0,0,0,0,0,1,1,1,0,Alto,1,0,1,0,0,0,1,1,1,1,0,1,1,0,
"<NOME>, Desenrole sua divida, e saia de restricoes hoje mesmo. Ligue agora e garanta: 08000420085 ou wa.me/5511977311980",0,0,0,0,0,0,1,1,1,0,Alto,1,0,1,0,0,0,0,1,1,1,0,1,1,0,
Alelo: Seu codigo de verificacao e 101934. Nao compartilhe esse codigo.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Alelo: Seu codigo de verificacao e 170267. Nao compartilhe esse codigo.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Alelo: Seu codigo de verificacao e 476934. Nao compartilhe esse codigo.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Use 6507631 como codigo de seguranca da conta da Microsoft,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Use o codigo 370744 para autenticacao do Microsoft.,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
"COMUNICADO RESTART/NATURA: <NOME>, sua autorizacao para revenda foi suspensa por inadimplencia. Regularize e solicite reativacao. 08007600261 ou wa.me/5511992087057",0,0,0,0,0,1,1,1,1,1,Alto,1,0,1,0,0,0,0,1,1,1,0,1,1,0,
"AVISO: <NOME>, seu debito RENNER em aberto pode gerar bloqueio no CPF. Negocie e evite restricoes! Contato imediato: wa.me/5511966720566 ou 08007600261",0,0,0,0,0,0,1,1,1,1,Alto,1,1,1,0,0,0,0,1,1,1,0,1,1,0,
"<NOME> Liberamos ate 98% DE DESCONTOS REF. RENNER NO CPF:467.XXX.XXX-08, SAIA DE NEGATIVACAO! Ligue 08007600261 ou wa.me/5511991520991",0,0,0,0,0,0,1,1,1,0,Alto,1,0,1,0,0,0,1,1,1,1,0,1,1,0,
"<NOME>, DESCONTOS DE ATE 99% PARA QUITAR SEU CONTRATO RENNER! Aproveite, Ligue 08007600261 ou wa.me/5511963648267",0,0,0,0,0,0,1,1,1,0,Médio,0,0,0,0,0,0,1,1,1,1,0,1,1,0,
"<NOME>, RESOLVA JA SEU DEBITO RENNER COM DESCONTOS ATE 98% E EVITE RESTRICAO. Ligue ate 10h 08007600261 ou wa.me/5511953769885",0,0,0,0,0,0,1,1,1,0,Alto,1,0,1,0,0,0,1,1,1,1,0,1,1,0,
"<NOME> LIMA CPF: 467.XXX.XXX-08, negocie de forma facilitada com descontos melh…",0,0,0,0,0,0,1,0,0,0,Baixo,0,0,0,0,0,0,1,0,0,0,0,1,1,0,
Ola <NOME>. AINDA NAO RECEBEMOS SEU RETORNO! DESCONTOS DE ATE 98% PARA QUITAR SEU DEBITO RENNER! Ligue 0800 760 0261 ou WhatsApp bit.ly/Desconto Renner,0,0,0,0,0,0,1,1,1,0,Alto,1,0,1,0,0,0,1,1,1,1,0,1,1,0,
Samsung SDS SVPN verification code is 9fddd322,0,1,0,0,0,0,0,0,0,0,Baixo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
"<NOME>, SAIA DE RESTRICAO! Hoje liberamos os DESCONTOS DE CARNAVAL, ATE 96% DE DESCONTOS PARA HOJE. Ligue: wa.me/5511963648035 ou 08007600261",0,0,0,0,0,0,1,1,1,0,Alto,1,0,1,0,0,0,1,1,1,1,0,1,1,0,
"<NOME>, Mega feirao de DESCONTO atribuido em ate 96%. Ligue agora e garanta: wa.me/5511951555733 ou 08007600261",0,0,0,0,0,0,1,1,1,0,Médio,1,0,0,0,0,0,1,1,1,1,0,1,1,0,
FGV: Sabia que a Grad. Online da FGV proporciona rapida aplicabilidade no mercado de trabalho? Inscreva-se: https://bit.ly/3yFZ91o,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,1,0,0,1,1,0,
FGV: Participe em 02/03 do webinar c/ coord. da Grad. Online. Tire suas duvidas https://evento.fgv.br/formacaoacarreira0203/,0,0,0,0,0,0,0,1,0,0,Baixo,0,0,0,0,0,0,0,1,0,0,0,1,1,0,
FGV: Ultimos dias de inscricoes no processo seletivo da Grad. Online Tecnologica. Inscreva-se ate 09/03 as 18h. https://bit.ly/3yFZ91o,0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
"FGV: Participe hoje, 18h, do webinar c/ coord. da Grad. Online. Tire duvidas sobre os cursos: https://www.youtube.com/live/xgWtdLu2mF8",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,0,0,0,1,1,0,
"FGV: As inscricoes para o processo seletivo da Graduacao Online Tecnologica terminam hoje, as 18h. Inscreva-se: https://bit.ly/3yFZ91o",0,0,0,0,0,0,0,1,0,0,Médio,1,0,0,0,0,0,0,1,1,0,0,1,1,0,
ESFERA - AVISO DE SEGURANCA: Uma conta Esfera esta sendo criada com esse numero de telefone. Voce autoriza este cadastro. SIM - Digite 1. NAO - Digite 2,0,0,0,0,0,0,0,0,0,0,Médio,1,0,1,0,0,0,0,0,0,0,0,1,1,0,
